ad_window_id,window_name,ad_tab_id,tab_name,tablevel,tab_seq,whereclause,orderbyclause,filterclause,hqlwhereclause,hqlorderbyclause,hqlfilterclause,tablename,entity_classname,entity_alias,entity_javapackage,ad_field_id,field_name,isdisplayed,isreadonly,displaylogic,displaylogic_server,displaylogicgrid,field_seq,columnname,ad_reference_id,ismandatory,isupdateable,defaultvalue,fieldlength,valuemin,valuemax,ad_val_rule_id,readonlylogic,reference_name,callout_class
181,Purchase Order,294,Header,0,10,C_Order.IsSOTrx='N',,,e.salesTransaction=false AND e.transactionDocument.return=false,,,C_Order,Order,,org.openbravo.model.common.order,3437,Accounting Date,N,N,,,,,DateAcct,15,Y,Y,@#Date@,10,,,,@Posted@='Y',Date,
181,Purchase Order,294,Header,0,10,C_Order.IsSOTrx='N',,,e.salesTransaction=false AND e.transactionDocument.return=false,,,C_Order,Order,,org.openbravo.model.common.order,3432,Delivered,N,Y,,,,,IsDelivered,20,Y,N,,1,,,,,YesNo,
181,Purchase Order,294,Header,0,10,C_Order.IsSOTrx='N',,,e.salesTransaction=false AND e.transactionDocument.return=false,,,C_Order,Order,,org.openbravo.model.common.order,3433,Re-invoice,N,Y,,,,,IsInvoiced,20,Y,N,,1,,,,,YesNo,
181,Purchase Order,294,Header,0,10,C_Order.IsSOTrx='N',,,e.salesTransaction=false AND e.transactionDocument.return=false,,,C_Order,Order,,org.openbravo.model.common.order,3434,Print,N,Y,,,,,IsPrinted,20,Y,N,,1,,,,,YesNo,
181,Purchase Order,293,Lines,1,20,,,,,lineNo,,C_OrderLine,OrderLine,,org.openbravo.model.common.order,3403,Line No.,Y,N,,,,10,Line,11,Y,Y,"@SQL=SELECT COALESCE(MAX(Line),0)+10 AS DefaultValue FROM C_OrderLine WHERE C_Order_ID=@C_Order_ID@",10,,,,@Processed@='Y',Integer,
181,Purchase Order,293,Lines,1,20,,,,,lineNo,,C_OrderLine,OrderLine,,org.openbravo.model.common.order,3386,Product,Y,N,,,,20,M_Product_ID,30,Y,Y,,60,,,,@Processed@='Y',Search,org.openbravo.erpCommon.ad_callouts.SL_Order_Product
181,Purchase Order,293,Lines,1,20,,,,,lineNo,,C_OrderLine,OrderLine,,org.openbravo.model.common.order,3978FFA175BA4421802A4438BD3B67E3,Operative Quantity,Y,N,@M_Product_Uom_Id@='',@UomManagement@='Y',,22,Aumqty,29,N,Y,,2,,,,@Processed@='Y',Quantity,org.openbravo.erpCommon.ad_callouts.OperativeQuantity_To_BaseQuantity
181,Purchase Order,293,Lines,1,20,,,,,lineNo,,C_OrderLine,OrderLine,,org.openbravo.model.common.order,3C5BC4B02999437AA5FC422C1C73C552,Alternative UOM,Y,N,@M_Product_Uom_Id@='',@UomManagement@='Y',,25,C_Aum,18,N,Y,,32,,,5ABEE0829BD24BFB9BA454E607825821,@Processed@='Y',Table,org.openbravo.erpCommon.ad_callouts.OperativeQuantity_To_BaseQuantity
181,Purchase Order,293,Lines,1,20,,,,,lineNo,,C_OrderLine,OrderLine,,org.openbravo.model.common.order,3389,Ordered Quantity,Y,N,,,,30,QtyOrdered,29,Y,Y,1,10,,,,@Processed@='Y' | (@IsSOTrx@='Y' & @ISLINKEDTOPRODUCT@='Y' & @PRODUCTTYPE@='S') | @UomManagement@='Y',Quantity,org.openbravo.erpCommon.ad_callouts.SL_Order_Amt
181,Purchase Order,293,Lines,1,20,,,,,lineNo,,C_OrderLine,OrderLine,,org.openbravo.model.common.order,3387,UOM,Y,Y,,,,32,C_UOM_ID,19,Y,Y,,22,,,,@UomManagement@='Y',TableDir,
